date,rees-0,cologne-0,andernach-0,trier-0,cochem-0,marburg-0,kaub-0,mainz-0,frankfurt-0,kleinheubach-0,steinbach-0,schweinfurt-0,worms-0,speyer-0,maxau-0,rockenau-0,lauffen-0,plochingen-0
1988-04-24,2729.934,2406.025,2395.481,697.424,577.132,0,1700.959,1587.005,168.346,72.512,216.629,0,1463.918,1450.634,1640.982,250.302,0,0
1988-04-25,2955.839,2951.641,3006.501,970.063,1067.195,0,1948.921,1916.407,298.705,325.836,270.099,0,1915.239,1887.23,2031.015,231.033,0,0
1988-04-26,3426.716,3511.031,3539.906,912.698,1083.801,0,2410.039,2421.281,386.815,338.262,254.674,0,2258.024,2127.225,2086.25,217.414,0,0
1988-04-27,3809.061,3845.427,3834.921,795.266,954.771,0,2740.122,2698.142,377.901,318.897,243.956,0,2355.388,2081.27,1994.479,209.377,0,0
1988-04-28,4091.445,3955.027,3859.551,685.723,824.395,0,2836.384,2750.9,363.834,313.346,245.229,0,2314.792,2044.517,2033.778,214.499,0,0
1988-04-29,4213.524,3911.299,3766.93,621.849,729.484,0,2836.152,2739.387,355.374,306.198,237.518,0,2348.193,2153.064,2190.113,206.341,0,0
1988-04-30,4195.22,3818.496,3696.175,578.93,674.833,0,2850.896,2768.3,343.985,293.153,225.882,0,2448.775,2273.946,2222.052,194.445,0,0
1988-05-01,4119.617,3761.497,3660.536,533.641,626.842,0,2887.44,2812.517,330.583,282.593,219.699,0,2445.81,2168.488,1994.589,185.263,0,0
1988-05-02,4032.625,3697.555,3593.325,489.781,575.108,0,2847.054,2752.467,316.461,271.131,210.173,0,2244.387,1894.143,1706.873,0,0,0
1988-05-03,3930.349,3551.619,3416.388,454.249,532.159,0,2670.689,2540.973,302.013,257.964,199.746,0,1988.886,1666.063,1516.419,0,0,0
1988-05-04,3763.36,3305.249,3143.224,423.309,495.332,0,2422.27,2287.82,286.955,243.603,0,0,1784.712,1499.022,1379.214,0,0,0
1988-05-05,3509.723,3044.109,2865.972,396.208,463.073,0,2203.838,2083.094,271.191,231.061,0,0,1631.988,1383.853,1295.353,0,0,0
1988-05-06,3231.511,2791.87,2637.696,372.369,434.624,0,2032.364,1927.145,258.697,220.888,0,0,1526.386,1311.745,1243.965,0,0,0
1988-05-07,2956.073,2596.475,2464.441,353.799,410.012,0,1903.576,1812.537,247.687,211.585,0,0,1454.099,1262.612,1203.315,0,0,0
1988-05-08,2767.68,2445.249,2331.74,342.642,392.441,0,1806.648,1725.348,232.413,0,0,0,1407.721,1236.347,1245.828,0,0,0
1988-05-09,2612.757,2332.166,2238.159,329.232,380.371,0,1742.623,1675.532,217.786,0,0,0,1421.303,1327.918,1397.591,0,0,0
1988-05-10,2479.573,2265.035,2190.443,311.61,361.267,0,1737.417,1694.031,209.769,0,0,0,1515.51,1455.023,1460.32,0,0,0
1988-05-11,2446.834,2247.242,2201.991,299.632,344.149,0,1790.808,1763.245,202.354,0,0,0,1588.188,1463.826,1416.285,0,0,0
1988-05-12,2389.364,2268.179,2237.088,288.048,332.468,0,1842.245,1806.468,195.577,0,0,0,1580.675,1431.853,1391.973,0,0,0
1988-05-13,2421.117,2283.056,2239.695,274.912,317.923,0,1846.66,1797.115,189.951,0,0,0,1554.656,1409.76,1362.645,0,0,0
1988-05-14,2406.245,2267.752,2214.548,263.711,304.84,0,1823.349,1770.871,187.616,0,0,0,1529.401,1383.154,1386.475,0,0,0
1988-05-15,2384.709,2230.769,2170.223,252.83,292.49,0,1794.083,1740.14,0,0,0,0,1531.721,1446.192,1445.123,0,0,0
1988-05-16,2367.957,2192.709,2136.445,242.848,280.647,0,1780.141,1739.16,0,0,0,0,1553.76,1426.87,1317.349,0,0,0
1988-05-17,2312.125,2164.675,2114.069,234.763,270.27,0,1771.916,1726.466,0,0,0,0,1481.315,1279.407,1175.058,0,0,0
1988-05-18,2307.058,2123.525,2060.83,226.668,261.686,0,1710.373,1644.63,0,0,0,0,1362.289,1193.414,1132.505,0,0,0
1988-05-19,2250.673,2045.853,1964.752,217.965,252.139,0,1611.462,1541.896,0,0,0,0,1281.929,1130.505,1045.476,0,0,0
1988-05-20,2163.237,1941.359,1841.544,244.886,247.141,0,1468.076,1305.154,4.109,0,0,0,1222.855,1044.425,973.057,0,0,0
1988-05-21,2117.626,1847.713,1758.522,279.369,294.716,0,1386.493,1355.711,176.409,0,0,0,1178.241,1011.735,984.452,0,0,0
1988-05-22,2044.155,1821.822,1783.216,268.923,306.963,0,1433.818,1398.596,179.03,0,0,0,1153.184,1029.693,1014.462,0,0,0
1988-05-23,1955.503,1823.947,1782.187,255.721,291.407,0,1411.794,1352.87,0,0,0,0,1151.967,1041.442,1007.946,0,0,0
1988-05-24,1931.014,1799.112,1741.068,250.878,281.818,0,1381.338,1335.335,0,0,0,0,1147.165,1030.17,1012.947,0,0,0
1988-05-25,1936.141,1763.449,1709.654,242.511,276.373,0,1365.998,1323.1,0,0,0,0,1142.416,1046.299,1025.383,0,0,0
1988-05-26,1874.849,1735.281,1686.742,229.978,264.239,0,1354.52,1313.98,0,0,0,0,1139.907,1028.28,959.711,0,0,0
1988-05-27,1883.732,1695.782,1616.573,180.31,227.002,0,1284.119,1141.186,2.399,24.456,0,0,1037.939,970.547,927.457,52.27,0,0
1988-05-28,1875.635,1649.892,1571.463,307.7,266.699,0,1255.571,1237.733,158.867,219.038,0,0,1095.969,1022.739,1152.303,196.294,0,0
1988-05-29,1863.808,1713.284,1736.225,308.763,339.988,0,1417.807,1433.749,245.56,209.43,0,0,1312.052,1308.974,1485.701,0,0,0
1988-05-30,1956.127,1906.795,1959.253,311.682,339.033,0,1617.204,1634.685,235.191,0,0,0,1576.524,1563.999,1638.985,0,0,0
1988-05-31,2082.537,2115.946,2168.735,310.54,345.128,0,1833.171,1855.182,216.263,0,0,0,1788.482,1728.469,1803.473,0,0,0
1988-06-01,2280.036,2320.065,2364.015,292.683,332.935,0,2032.076,2044.599,201.323,0,0,0,1945.762,1885.375,1884.585,0,0,0
1988-06-02,2418.065,2487.489,2513.107,274.382,313.17,0,2178.423,2174.059,191.052,0,0,0,2016.099,1862.913,1766.665,0,0,0
1988-06-03,2634.121,2588.62,2581.76,262.386,295.633,0,2233.154,2197.998,182.848,0,0,0,1935.481,1719.77,1597.203,0,0,0
1988-06-04,2719.572,2597.145,2545.864,257.396,286.685,0,2172.53,2104.092,0,0,0,0,1791.068,1564.249,1451.97,0,0,0
1988-06-05,2676.872,2516.237,2430.465,248.649,281.091,0,2042.726,1964.565,0,0,0,0,1650.397,1440.936,1359.008,0,0,0
1988-06-06,2601.891,2385.546,2284.39,236.976,268.821,0,1902.685,1826.879,0,0,0,0,1539.558,1364.636,1294.514,0,0,0
1988-06-07,2489.722,2249.085,2148.97,235.13,258.684,0,1784.427,1716.762,0,0,0,0,1457.842,1289.223,1205.573,0,0,0
1988-06-08,2364.382,2127.37,2039.607,251.154,261.585,0,1687.786,1624.956,0,0,0,0,1378.331,1204.423,1134.239,0,0,0
1988-06-09,2246.593,2033.773,1959.004,262.009,281.84,0,1601.928,1541.574,0,0,0,0,1304.778,1150.792,1102.15,0,0,0
1988-06-10,2152.132,1954.523,1885.92,247.811,280.894,0,1524.276,1468.113,0,0,0,0,1249.406,1113.281,1054.212,0,0,0
1988-06-11,2065.246,1877.534,1805.712,230.517,262.706,0,1458.029,1406.046,0,0,0,0,1197.46,1053.201,983.192,0,0,0
1988-06-12,1963.929,1797.953,1725.929,218.728,247.661,0,1396.509,1344.816,0,0,0,0,1133.035,987.76,927.093,0,0,0
1988-06-13,1881.482,1719.669,1647.884,208.39,235.939,0,1330.334,1276.834,0,0,0,0,1067.083,933.524,881.206,0,0,0
1988-06-14,1832.046,1642.77,1568.922,199.2,225.686,0,1261.263,1207.301,0,0,0,0,1009.277,886.848,840.576,0,0,0
1988-06-15,1723.751,1564.164,1492.071,190.724,216.416,0,1196.106,1145.134,0,0,0,0,961.781,844.587,804.276,0,0,0
1988-06-16,1670.709,1491.024,1422.607,182.984,207.763,0,1139.376,1091.354,0,0,0,0,917.301,808.615,771.899,0,0,0
1988-06-17,1597.226,1424.457,1358.774,0,0,0,1088.711,1043.11,0,0,0,0,879.167,777.118,742.938,0,0,0
1988-06-18,1525.946,1363.465,1299.956,0,0,0,1045.78,1003.471,0,0,0,0,845.056,747.898,716.607,0,0,0
1988-06-19,1483.444,1318.572,1263.637,0,0,0,1018.533,983.611,0,0,0,0,818.863,721.235,694.8,0,0,0
1988-06-20,1508.445,1276.834,1114.498,165.308,0.361,0,1027.251,1001.65,0,0,0,0,818.425,714.038,702.244,0,0,0
1988-06-21,1519.825,1225.728,1157.263,198.119,150.416,0,1049.999,1018.538,0,0,0,0,846.348,750.498,754.241,0,0,0
1988-06-22,1466.714,1270.319,1287.079,194.725,215.958,0,1062.768,1035.954,0,0,0,0,887.479,803.568,811.313,0,0,0
1988-06-23,1488.983,1369.605,1364.046,195.991,219.601,0,1091.97,1071.215,0,0,0,0,935.806,854.997,875.351,0,0,0
1988-06-24,1516.068,1412.61,1384.567,181.941,214.539,0,1117.276,1096.207,0,0,0,0,972.388,905.343,882.387,0,0,0
1988-06-25,1543.872,1422.871,1378.304,0,0,0,1132.72,1108.941,0,0,0,0,972.176,857.123,786.598,0,0,0
1988-06-26,1544.325,1412.002,1366.566,0,0,0,1121.198,1083.179,0,0,0,0,907.646,769.269,715.128,0,0,0
1988-06-27,1529.882,1380.023,1320.967,0,0,0,1066.277,1012.8,0,0,0,0,831.941,717.423,685.222,0,0,0
1988-06-28,1497.848,1322.109,1249.087,0,0,0,994.63,941.562,0,0,0,0,781.618,685.94,660.178,0,0,0
1988-06-29,1444.92,1259.463,1191.304,0,0,0,948.89,911.039,0,0,0,0,769.751,670.749,657.791,0,0,0
1988-06-30,1397.196,1231.167,1189.693,0,0,0,962.638,950.257,0,0,0,0,844.823,759.854,893.905,0,0,0
1988-07-01,1372.41,1253.639,1242.803,0,0,0,1042.063,1052.816,0,0,0,0,1022.004,1062.36,1345.969,0,0,0
1988-07-02,1387.465,1325.302,1344.502,0,0,0,1185.1,1220.006,0,0,0,0,1312.973,1463.624,1563.522,0,0,0
1988-07-03,1454.833,1469.636,1529.947,0,0,0,1408.546,1466.84,0,0,0,0,1562.599,1497.792,1383.104,0,0,0
1988-07-04,1604.651,1666.682,1738.664,0,0,0,1609.582,1633.414,0,0,0,0,1528.181,1341.919,1242.281,0,0,0
1988-07-05,1751.701,1813.084,1831.796,0,0,0,1646.794,1614.507,0,0,0,0,1403.317,1237.634,1145.371,0,0,0
1988-07-06,1880.072,1836.007,1792.207,0,0,0,1571.311,1515.636,0,0,0,0,1296.977,1125.451,1048.331,0,0,0
1988-07-07,1938.968,1769.518,1693.974,0,0,0,1465.596,1406.081,0,0,0,0,1203.564,1065.487,1030.93,0,0,0
1988-07-08,1853.15,1674.57,1594.841,0,0,0,1370.502,1318.197,0,0,0,0,1149.159,1036.614,981.468,0,0,0
1988-07-09,1781.764,1590.365,1519.142,0,0,0,1303.434,1259.519,0,0,0,0,1104.499,978.428,940.256,0,0,0
1988-07-10,1707.344,1519.032,1455.957,0,0,0,1249.492,1208.373,0,0,0,0,1060.526,960.401,931.522,0,0,0
1988-07-11,1613.785,1460.943,1403.52,0,0,0,1203.078,1165.182,0,0,0,0,1034.506,935.963,907.674,0,0,0
1988-07-12,1560.437,1424.33,1382.195,0,0,0,1173.753,1141.32,0,0,0,0,1022.119,928.438,919.341,0,0,0
1988-07-13,1561.628,1398.58,1262.719,182.546,0.355,0,1193.179,1175.869,0,0,0,0,1065.768,971.326,1042.998,0,0,0
1988-07-14,1587.383,1380.957,1346.513,234.127,174.983,0,1255.455,1244.154,0,0,0,0,1166.299,1131.667,1247.177,0,0,0
1988-07-15,1566.096,1479.728,1536.18,207.671,245.648,0,1323.238,1321.748,0,0,0,0,1306.033,1301.567,1350.222,0,0,0
1988-07-16,1616.087,1621.856,1655.109,183.759,217.211,0,1418.236,1428.616,0,0,0,0,1416.801,1355.537,1310.372,0,0,0
1988-07-17,1735.553,1713.252,1709.771,0,0,0,1507.593,1507.263,0,0,0,0,1418.627,1281.012,1172.306,0,0,0
1988-07-18,1790.869,1756.574,1740.712,0,0,0,1525.269,1495.838,0,0,0,0,1323.785,1145.675,1041.066,0,0,0
1988-07-19,1832.133,1744.348,1697.019,0,0,0,1459.513,1405.774,0,0,0,0,1202.257,1038.486,962.166,0,0,0
1988-07-20,1827.119,1674.766,1600.107,0,0,0,1354.371,1294.21,0,0,0,0,1104.889,963.565,908.266,0,0,0
1988-07-21,1751.644,1576.318,1492.41,0,0,0,1253.115,1197.421,0,0,0,0,1033.554,914.19,873.322,0,0,0
1988-07-22,1662.358,1475.942,1397.212,0,0,0,1170.9,1122.462,0,0,0,0,980.567,875.389,832.471,0,0,0
1988-07-23,1561.891,1391.504,1320.461,0,0,0,1106.704,1063.609,0,0,0,0,931.699,825.524,784.261,0,0,0
1988-07-24,1509.998,1325.537,1260.993,0,0,0,1052,1009.849,0,0,0,0,881.429,783.097,747.635,0,0,0
1988-07-25,1453.863,1269.398,1207.147,0,0,0,1000.086,958.461,0,0,0,0,837.909,747.778,717.447,0,0,0
1988-07-26,1382.549,1212.363,1151.579,0,0,0,952.918,914.711,0,0,0,0,803.515,722,706.003,0,0,0
1988-07-27,1320.408,1165.584,1115.143,0,0,0,921.78,891.938,0,0,0,0,799.93,744.546,775.83,0,0,0
1988-07-28,1272.264,1142.618,1109.377,0,0,0,923.327,909.216,0,0,0,0,850.378,836.22,863.321,0,0,0
1988-07-29,1245.213,1152.171,1139.715,0,0,0,963.604,963.06,0,0,0,0,920.222,888.029,919.285,0,0,0
1988-07-30,1246.134,1187.48,1185.416,0,0,0,1020.099,1020.369,0,0,0,0,974.727,955.936,984.289,0,0,0
1988-07-31,1289.303,1229.201,1225.772,0,0,0,1070.519,1067.915,0,0,0,0,1021.345,985.246,943.774,0,0,0
1988-08-01,1312.515,1267.81,1261.527,0,0,0,1105.03,1094.041,0,0,0,0,1011.296,912.847,834.322,0,0,0
1988-08-02,1350.917,1288.206,1266.342,0,0,0,1096.393,1064.744,0,0,0,0,933.957,816.181,762.557,0,0,0
1988-08-03,1361.75,1273.932,1227.359,0,0,0,1039.476,992.182,0,0,0,0,853.424,761.242,725.673,0,0,0
1988-08-04,1369.858,1232.095,1170.496,0,0,0,976.923,934.42,0,0,0,0,820.612,747.114,763.466,0,0,0
1988-08-05,1372.303,1204.533,1156.811,0,0,0,967.009,948.735,0,0,0,0,863.263,840.762,918.166,0,0,0
1988-08-06,1405.941,1225.723,1200.322,0,0,0,1020.236,1019.846,0,0,0,0,971.2,982.034,1050.527,0,0,0
1988-08-07,1389.402,1252.842,1239.62,0,0,0,1088.267,1092.51,0,0,0,0,1065.692,1060.166,1037.778,0,0,0
1988-08-08,1375.725,1289.675,1285.011,0,0,0,1145.55,1143.556,0,0,0,0,1086.92,1004.062,909.261,0,0,0
1988-08-09,1383.868,1324.809,1312.764,0,0,0,1160.392,1136.947,0,0,0,0,1013.452,883.35,809.243,0,0,0
1988-08-10,1406.887,1325.062,1285.728,0,0,0,1108.801,1060.74,0,0,0,0,910.848,804.354,760.232,0,0,0
1988-08-11,1403.101,1277.414,1211.829,0,0,0,1020.841,966.372,0,0,0,0,839.365,757.423,723.747,0,0,0
1988-08-12,1363.8,1201.602,1126.809,0,0,0,942.635,897.047,0,0,0,0,792.971,723.288,702.445,0,0,0
1988-08-13,1290.323,1126.728,1059.598,0,0,0,889.937,854.716,0,0,0,0,766.518,714.282,709.55,0,0,0
1988-08-14,1221.576,1070.906,1017.709,0,0,0,862.19,836.822,0,0,0,0,764.836,726.982,714.469,0,0,0
1988-08-15,1165.646,1037.54,997.665,0,0,0,853.454,833.925,0,0,0,0,762.876,707.698,680.467,0,0,0
1988-08-16,1137.418,1020.833,988.558,0,0,0,847.338,825.348,0,0,0,0,747.123,686.266,693.259,0,0,0
1988-08-17,1112.154,1010.731,979.816,0,0,0,839.931,820.129,0,0,0,0,755.666,736.681,736.476,0,0,0
1988-08-18,1093.643,1003.967,976.077,0,0,0,844.497,831.396,0,0,0,0,774.592,731.094,700.874,0,0,0
1988-08-19,1084.53,1002.188,977.393,0,0,0,846.875,826.243,0,0,0,0,743.988,676.124,645.859,0,0,0
1988-08-20,1091.62,994.688,961.866,0,0,0,820.173,785.657,0,0,0,0,692.431,633.437,611.93,0,0,0
1988-08-21,1080.058,970.216,924.299,0,0,0,776.521,740.631,0,0,0,0,656.886,606.694,588.263,0,0,0
1988-08-22,1051.715,933.127,882.953,0,0,0,739.713,709.192,0,0,0,0,631.84,585.372,568.159,0,0,0
1988-08-23,1013.236,896.631,850.884,0,0,0,714.835,689.308,0,0,0,0,612.769,566.804,550.574,0,0,0
1988-08-24,989.197,871.746,834.119,0,0,0,703.258,684.322,0,0,0,0,606.262,561.042,561.25,0,0,0
1988-08-25,977.534,862.843,834.361,0,0,0,705.17,690.963,0,0,0,0,631.27,610.471,635.269,0,0,0
1988-08-26,957.251,863.421,843.99,0,0,0,724.907,722.066,0,0,0,0,690.958,694.207,700.178,0,0,0
1988-08-27,962.779,881.189,875.859,0,0,0,767.032,769.275,0,0,0,0,728.421,696.412,662.31,0,0,0
1988-08-28,970.699,929.08,943.263,0,0,0,802.39,788.883,0,0,0,0,706.596,634.026,610.82,0,0,0
1988-08-29,1003.835,981.641,977.188,0,0,0,798.977,767.915,0,0,0,0,684.381,642.242,652.156,0,0,0
1988-08-30,1084.28,986.707,940.308,0,0,0,779.644,758.153,0,0,0,0,699.678,687.74,667.393,0,0,0
1988-08-31,1120.5,973.884,926.064,0,0,0,779.629,762.718,0,0,0,0,695.328,637.855,610.953,0,0,0
1988-09-01,1083.395,945.297,904.224,0,0,0,763.805,734.013,0,0,0,0,650.473,603.124,586.063,0,0,0
1988-09-02,1046.425,917.683,872.499,0,0,0,729.303,697.691,0,0,0,0,626.654,584.269,566.234,0,0,0
1988-09-03,1025.573,908.658,880.18,0,0,0,731.383,722.483,0,0,0,0,639.373,578.156,575.652,0,0,0
1988-09-04,1082.385,980.807,992.899,0,0,0,813.247,827.026,0,0,0,0,711.923,646.491,665.415,0,0,0
1988-09-05,1220.825,1071.384,969.517,161.592,0.358,0,911.801,911.129,0,0,0,0,803.014,763.201,803.283,0,0,0
1988-09-06,1289.769,1095.638,1063.675,202.792,141.241,0,976.987,969.33,0,0,0,0,883.075,856.336,854.374,0,0,0
1988-09-07,1364.956,1220.44,1264.063,217.912,230.706,0,1047.067,1041.967,0,0,0,0,947.267,865.494,867.204,0,0,0
1988-09-08,1470.792,1380.585,1391.397,212.618,242.552,0,1094.311,1076.128,0,0,0,0,967.005,913.479,927.516,0,0,0
1988-09-09,1557.784,1446.018,1411.108,192.777,229.947,0,1106.931,1083.795,0,0,0,0,989.457,933.232,891.752,0,0,0
1988-09-10,1585.67,1448.549,1395.907,175.505,209.168,0,1108.641,1083.772,0,0,0,0,971.452,868.046,803.562,0,0,0
1988-09-11,1577.745,1418.369,1346.722,0,0,0,1083.963,1045.296,0,0,0,0,902.896,793.017,744.036,0,0,0
1988-09-12,1544.929,1359.511,1282.938,0,0,0,1023.022,973.035,0,0,0,0,832.347,739.07,701.396,0,0,0
1988-09-13,1481.919,1284.824,1202.687,0,0,0,950.256,900.492,0,0,0,0,774.382,693.06,664.536,0,0,0
1988-09-14,1401.853,1205.707,1124.244,0,0,0,886.106,841.796,0,0,0,0,728.138,656.697,632.482,0,0,0
1988-09-15,1329.832,1133.47,1059.365,0,0,0,836.151,797.6,0,0,0,0,692.791,627.812,607.19,0,0,0
1988-09-16,1244.719,1073.985,1008.572,0,0,0,798.255,764.321,0,0,0,0,665.361,606.272,586.883,0,0,0
1988-09-17,1207.038,1025.63,966.781,0,0,0,767.645,736.013,0,0,0,0,641.473,584.744,564.392,0,0,0
1988-09-18,1130.58,984.828,930.271,0,0,0,739.737,708.813,0,0,0,0,616.795,561.138,541.746,0,0,0
1988-09-19,1096.668,949.476,896.557,0,0,0,712.534,682.129,0,0,0,0,592.98,540.896,522.85,0,0,0
1988-09-20,1071.978,918.653,866.063,0,0,0,686.999,657.882,0,0,0,0,572.424,523.003,505.871,0,0,0
1988-09-21,1049.488,888.569,838.969,0,0,0,664.238,636.551,0,0,0,0,554.003,506.909,490.568,0,0,0
1988-09-22,1033.785,878.21,842.091,0,0,0,658.679,640.058,0,0,0,0,550.614,498.335,487.509,0,0,0
1988-09-23,1055.299,899.962,874.418,0,0,0,669.03,648.736,0,0,0,0,562.026,514.977,514.978,0,0,0
1988-09-24,1043.522,897.849,855.773,0,0,0,665.786,643.674,0,0,0,0,570.755,541.926,526.735,0,0,0
1988-09-25,1016.552,879.547,833.668,0,0,0,660.764,640.937,0,0,0,0,566.803,515.19,486.758,0,0,0
1988-09-26,987.738,860.169,818.586,0,0,0,648.457,620.695,0,0,0,0,530.83,474.338,453.885,0,0,0
1988-09-27,969.103,838.814,792.634,0,0,0,619.921,586.611,0,0,0,0,500.582,456.784,442.11,0,0,0
1988-09-28,933.003,810.479,760.57,0,0,0,593.529,567.274,0,0,0,0,496.1,460.079,472.796,0,0,0
1988-09-29,906.66,784.222,741.818,0,0,0,590.982,580.062,0,0,0,0,534.7,533.563,561.921,0,0,0
1988-09-30,891.33,777.001,753.464,0,0,0,623.517,629.31,0,0,0,0,598.507,596.522,572.651,0,0,0
1988-10-01,883.445,795.551,787.892,0,0,0,664.708,661.028,0,0,0,0,594.56,529.932,489.415,0,0,0
1988-10-02,890.11,820.143,803.711,0,0,0,660.26,628.037,0,0,0,0,528.039,467.682,445.302,0,0,0
1988-10-03,910.335,820.974,777.653,0,0,0,614.758,573.643,0,0,0,0,486.547,447.106,432.938,0,0,0
1988-10-04,910.379,788.027,730.811,0,0,0,572.846,541.513,0,0,0,0,470.569,435.531,422.031,0,0,0
1988-10-05,878.257,747.44,694.724,0,0,0,549.401,525.436,0,0,0,0,458.69,425.073,412.039,0,0,0
1988-10-06,850.324,716.042,672.768,0,0,0,534.93,512.941,0,0,0,0,447.923,415.475,402.874,0,0,0
1988-10-07,813.791,694.723,656.847,0,0,0,522.941,501.551,0,0,0,0,438.018,406.681,394.487,0,0,0
1988-10-08,786.909,678.559,642.862,0,0,0,511.91,491.088,0,0,0,0,428.913,398.595,386.769,0,0,0
1988-10-09,767.13,664.497,630.04,0,0,0,501.755,481.412,0,0,0,0,420.337,391.125,379.632,0,0,0
1988-10-10,750.908,651.634,618.158,0,0,0,492.28,472.357,0,0,0,0,412.64,384.185,372.98,0,0,0
1988-10-11,736.544,639.811,607.287,0,0,0,483.715,464.508,0,0,0,0,406.68,378.42,369.053,0,0,0
1988-10-12,725.431,631.204,602.361,0,0,0,478.762,462.206,0,0,0,0,410.688,383.746,389.513,0,0,0
1988-10-13,719.331,630.053,607.43,0,0,0,483.603,473.826,0,0,0,0,436.068,427.574,444.382,0,0,0
1988-10-14,714.352,634.321,615.437,0,0,0,503.812,503.113,0,0,0,0,473.943,471.201,456.271,0,0,0
1988-10-15,713.518,644.738,632.021,0,0,0,530.419,526.69,0,0,0,0,477.991,435.783,407.473,0,0,0
1988-10-16,719.434,659.262,645.868,0,0,0,534.578,512.443,0,0,0,0,438.726,396.385,379.005,0,0,0
1988-10-17,729.263,663.632,635.356,0,0,0,509.765,478.59,0,0,0,0,411.2,381.928,370.246,0,0,0
1988-10-18,733.984,649.22,608.325,0,0,0,482.445,457.017,0,0,0,0,399.872,373.858,362.721,0,0,0
1988-10-19,726.282,625.654,584.914,0,0,0,466.219,445.946,0,0,0,0,391.665,366.634,355.816,0,0,0
1988-10-20,710.348,605.656,570.666,0,0,0,456.512,437.693,0,0,0,0,384.241,359.965,349.443,0,0,0
1988-10-21,697.931,596.77,568.394,0,0,0,454.322,440.239,0,0,0,0,378.163,353.93,343.688,0,0,0
1988-10-22,698.128,606.2,588.631,0,0,0,463.6,450.391,0,0,0,0,376.593,350.742,343.525,0,0,0
1988-10-23,714.12,634.846,632.822,0,0,0,475.263,456.889,0,0,0,0,390.059,360.795,360.08,0,0,0
1988-10-24,781.347,681.51,598.91,188.288,0.362,0,548.801,566.632,0,0,0,0,497.906,430.585,484.456,0,0,0
1988-10-25,931.438,809.836,867.93,457.126,274.836,0,755.399,797.922,0,0,0,0,759.685,736.081,952.426,0,0,0
1988-10-26,1097.582,1195.379,1434.123,560.964,570.335,0,1007.384,1046.31,0,0,0,0,1100.643,1195.769,1556.968,0,0,0
1988-10-27,1409.011,1687.109,1854.255,575.525,634.172,0,1280.948,1330.825,0,0,0,0,1553.531,1765.251,2015.71,0,0,0
1988-10-28,1852.865,2083.184,2198.483,521.164,600.804,0,1658.826,1747.467,0,0,0,0,2045.967,2149.963,2187.259,0,0,0
1988-10-29,2259.001,2454.3,2566.042,466.752,534.295,0,2083.064,2154.528,0,0,0,0,2243.165,2122.592,1968.562,0,0,0
1988-10-30,2648.957,2749.052,2802.005,436.781,495.749,0,2287.74,2273.085,0,0,0,0,2094.595,1838.766,1660.656,0,0,0
1988-10-31,2933.366,2864.253,2814.452,453.224,479.397,0,2234.944,2152.356,0,0,0,0,1853.96,1610.707,1473.846,0,0,0
1988-11-01,3179.015,2942.805,2855.8,605.469,543.635,0,2092.347,1880.142,14.044,15.857,0,0,1617.376,1500.981,1426.888,29.863,69.26,0
1988-11-02,3396.483,3217.756,3189.016,1089.569,1024.28,0,2087.761,1952.929,194.374,245.298,0,0,1730.294,1610.878,1627.303,255.021,207.9,0
1988-11-03,3614.786,3672.019,3725.395,1236.94,1383.61,0,2331.944,2260.774,348.797,288.005,0,0,2051.99,1840.378,1737.887,284.877,0,0
1988-11-04,3908.535,4056.626,4045.925,1098.058,1250.765,0,2601.426,2525.922,352.815,266.155,0,0,2134.352,1756.632,1531.277,243.996,0,0
1988-11-05,4338.102,4300.815,4191.341,1097.56,1191.731,0,2733.133,2580.706,359.043,221.086,93.486,0,1994.523,1576.594,1355.235,224.455,0,0
1988-11-06,4759.572,4438.932,4287.034,1191.462,1299.786,0,2707.407,2496.016,357.54,318.442,216.694,0,1841.288,1443.422,1234.515,224.162,0,0
1988-11-07,4985.833,4483.141,4294.959,1174.192,1344.034,0,2642.746,2438.388,472.772,379.923,241.394,0,1723.54,1333.341,1134.244,227.007,0,0
1988-11-08,5015.621,4430.644,4202.231,1045.145,1224.015,0,2592.829,2402.393,521.989,416.773,271.621,0,1636.058,1243.483,1054.602,253.748,0,0
